id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
59384000,2790000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2184487,2.914117,1930.0,121,65.0,2,0,0,0,0,0,0,0,0,0,0,GOOD,274.0,C,PELLET,1,490.0
52522000,3300000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2222,51.1030846,4.7152085,1954.0,0,768.0,0,3,0,0,0,0,0,0,0,0,0,AS_NEW,249.0,C,GAS,1,600.0
54573000,3490000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2490,51.1798081,5.1961767,1985.0,170,695.0,4,3,0,0,0,1,35,1,90,0,1,GOOD,371.0,D,ELECTRIC,1,1000.0
6106000,2250000,HOUSE,APARTMENT_BLOCK,Wallonia,Luxembourg,Virton,6750,49.5566365,5.6856636,1956.0,176,275.0,2,4,0,0,0,1,30,0,0,0,1,TO_BE_DONE_UP,366.0,E,PELLET,0,847.0
32322000,3990000,HOUSE,VILLA,Wallonia,Liège,Huy,4570,50.4859759,5.2267163,2009.0,168,1165.0,4,4,0,0,1,1,60,1,1000,0,1,MISSING,127.0,B,FUELOIL,1,1200.0
66657000,2650000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3740,50.9001228,5.4824824,1972.0,150,468.0,3,3,0,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,322.0,D,FUELOIL,1,686.0
38135000,2290000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6870,50.0266898,5.3689617,1995.0,92,1493.0,4,3,0,0,0,1,15,0,0,0,0,GOOD,285.0,D,FUELOIL,1,941.0
70107000,3990000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1970,50.8398431,4.4931883,1931.0,160,120.0,2,4,0,0,0,1,9,1,40,0,0,GOOD,386.0,D,GAS,0,821.0
77146000,2450000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2174163,2.9293039,1958.0,153,85.0,2,3,0,0,0,1,15,0,0,0,0,GOOD,390.0,D,GAS,1,756.0
31868000,3890000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2118104,3.2826954,1951.0,0,565.0,3,3,0,0,0,1,0,0,0,0,1,MISSING,285.0,C,GAS,1,479.0
71959000,2800000,HOUSE,HOUSE,Wallonia,Namur,Namur,5060,50.4257989,4.6495234,1980.0,184,1150.0,4,3,0,0,0,1,18,1,570,0,1,GOOD,508.0,F,MISSING,1,1043.0
1304000,3950000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9040,51.0715461,3.7566567,1974.0,189,331.0,3,4,0,0,0,1,4,1,230,0,1,TO_BE_DONE_UP,271.0,C,GAS,0,1222.0
49747000,3390000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8550,50.8074441,3.3464598,1962.0,0,0.0,4,3,0,0,0,0,0,0,0,0,0,GOOD,455.0,E,MISSING,1,946.0
78887000,5990000,HOUSE,VILLA,Flanders,East Flanders,Sint-Niklaas,9100,51.143112,4.1684444,2005.0,261,636.0,4,2,0,0,0,1,67,0,0,0,0,MISSING,265.0,C,GAS,1,1617.0
57287000,3300000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6781,49.6074117,5.8445234,2009.0,172,375.0,4,4,0,0,0,1,33,0,0,0,1,TO_BE_DONE_UP,203.0,C,MISSING,1,1110.0
50404000,6290000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1652,50.7487909,4.3283858,1963.0,250,783.0,4,4,0,0,0,1,25,1,639,0,0,GOOD,312.0,D,GAS,1,3331.0
51812000,850000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8530,50.8594465,3.3139082,1918.0,96,120.0,2,3,0,0,0,0,0,1,30,0,1,TO_RENOVATE,770.0,F,GAS,0,302.0
67247000,3990000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2196974,3.2419891,1996.0,164,566.0,4,4,0,0,0,1,0,0,0,0,0,GOOD,165.0,B,GAS,1,946.0
65541000,3250000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1861,50.9560908,4.3066571,1966.0,130,250.0,3,3,0,0,1,1,0,1,0,0,0,GOOD,465.0,E,PELLET,1,679.0
18758000,4280000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9160,51.1141904,4.0107579,1971.0,167,895.0,3,3,0,0,0,0,0,1,655,0,0,GOOD,416.0,E,GAS,1,842.0
12449000,3990000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9620,50.868586,3.8056881,1970.0,186,640.0,0,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,657.0,F,GAS,1,1038.0
75006000,11450000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,East Flanders,Aalst,9310,50.9540619,4.1012642,2010.0,310,2144.0,4,3,0,0,0,1,0,0,0,0,0,AS_NEW,268.0,C,MISSING,1,1412.0
64575000,3490000,HOUSE,OTHER_PROPERTY,Brussels-Capital,Brussels,Brussels,1130,50.8965818,4.4210503,1952.0,122,135.0,2,3,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,465.0,G,GAS,0,959.0
39800000,2790000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.949407,4.046007,1918.0,100,140.0,3,3,0,0,0,0,0,0,0,0,1,GOOD,329.0,D,GAS,1,307.0
70440000,2290000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9940,51.1378154,3.6820621,1930.0,132,199.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,762.0,F,MISSING,0,233.0
39219000,3900000,HOUSE,BUNGALOW,Flanders,East Flanders,Dendermonde,9255,51.0204146,4.1565027,1976.0,154,772.0,4,3,0,0,1,1,12,1,618,0,0,TO_RENOVATE,360.0,D,FUELOIL,1,1316.0
72627000,8950000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9188779,4.2808663,1994.0,253,1230.0,4,5,0,0,0,1,0,0,0,0,0,MISSING,144.0,B,GAS,1,2198.0
42751000,2950000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0388616,4.4784214,1938.0,144,150.0,0,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,785.0,F,GAS,0,641.0
19940000,2250000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8380,51.2736048,3.2254363,1951.0,192,290.0,3,4,0,0,0,1,0,0,0,0,0,MISSING,718.0,F,MISSING,1,345.0
33751000,5600000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3070,50.8804354,4.5381276,2004.0,248,295.0,3,5,0,0,0,1,0,0,0,0,1,GOOD,155.0,B,GAS,1,1028.0
14876000,2950000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3770,50.8132219,5.6745285,1930.0,212,715.0,4,4,0,0,0,0,0,1,511,0,0,TO_BE_DONE_UP,472.0,E,FUELOIL,1,1147.0
40475000,6300000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3078,50.8584667,4.5561496,1936.0,290,4237.0,4,3,0,0,1,0,0,0,0,0,0,TO_RENOVATE,952.0,F,FUELOIL,0,1123.0
78118000,6490000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7711,50.7135019,3.25457,2006.0,291,3296.0,4,4,0,0,0,1,0,0,0,0,1,AS_NEW,184.0,C,GAS,1,1629.0
53544000,1850000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8570,50.8410116,3.4712827,1966.0,142,504.0,0,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,777.0,F,FUELOIL,0,438.0
4881000,3790000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2040,51.3594228,4.3174692,1963.0,141,330.0,0,2,0,0,0,0,0,1,330,0,0,MISSING,144.0,B,GAS,1,649.0
60599000,4700000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1070,50.836029,4.3051863,2014.0,167,100.0,2,3,0,0,0,1,1,1,1,0,0,AS_NEW,15.0,B,GAS,1,1340.0
46879000,3790000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.8997349,5.3486323,1966.0,157,900.0,0,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,936.0,F,FUELOIL,0,992.0
40260000,9500000,HOUSE,MANSION,Flanders,Flemish Brabant,Leuven,3150,50.9433091,4.6428282,1918.0,453,1920.0,4,8,0,0,1,1,50,1,1763,0,0,MISSING,549.0,F,FUELOIL,1,1574.0
50923000,2890000,HOUSE,HOUSE,Wallonia,Liège,Huy,4570,50.5034951,5.2339424,1850.0,185,4496.0,4,3,0,0,1,1,25,1,4000,0,0,JUST_RENOVATED,157.0,B,GAS,1,525.0
70330000,15500000,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Halle-Vilvoorde,1853,50.9126198,4.3476216,1970.0,455,447.0,0,0,0,0,0,0,0,0,0,0,0,MISSING,218.0,C,MISSING,1,7275.0
51132000,3690000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6941,50.3797445,5.4755384,1900.0,276,5275.0,3,6,0,0,0,1,89,1,4985,0,0,GOOD,129.0,B,FUELOIL,1,1507.0
23076000,8490000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.7720884,5.2616419,1875.0,486,20410.0,4,6,0,0,0,0,0,1,19924,0,0,GOOD,359.0,D,GAS,1,1076.0
54564000,4900000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,50.8583642,4.4720296,1956.0,100,343.0,3,3,0,0,0,1,15,1,50,0,1,TO_RENOVATE,540.0,F,MISSING,1,1189.0
74448000,2490000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2550,51.1311519,4.4410991,1930.0,135,252.0,3,3,0,0,0,1,0,1,105,0,0,TO_BE_DONE_UP,274.0,C,GAS,0,386.0
47411000,5490000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2450,51.1540374,5.0936874,1965.0,385,10150.0,4,6,0,0,1,1,100,1,9500,0,0,GOOD,176.0,B,GAS,1,1789.0
55549000,6490000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8435731,4.2715868,1947.0,264,666.0,4,4,0,0,0,1,0,1,666,0,1,AS_NEW,393.0,D,GAS,1,1435.0
68300000,3150000,HOUSE,BUNGALOW,Flanders,West Flanders,Kortrijk,8511,50.7722713,3.2355513,1972.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,MISSING,228.0,C,MISSING,0,832.0
19869000,7500000,HOUSE,MANOR_HOUSE,Flanders,Flemish Brabant,Leuven,3130,51.0346819,4.7897611,1977.0,239,15658.0,4,3,0,0,0,1,0,0,0,0,0,GOOD,399.0,D,FUELOIL,1,894.0
310000,1090000,HOUSE,HOUSE,Wallonia,Liège,Liège,4420,50.6172581,5.5275097,1930.0,77,55.0,3,2,0,0,0,0,0,0,0,0,0,MISSING,408.0,E,GAS,1,1.0
8626000,2650000,HOUSE,MANSION,Flanders,Antwerp,Mechelen,2500,51.1392607,4.5558664,1934.0,247,1148.0,2,4,0,0,1,0,0,1,1028,0,0,TO_RENOVATE,748.0,F,GAS,1,951.0
51827000,2450000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8860,50.8865669,3.237174,1972.0,343,580.0,4,3,0,0,0,0,0,0,0,0,0,GOOD,589.0,F,MISSING,0,948.0
76067000,2290000,HOUSE,BUNGALOW,Wallonia,Namur,Namur,5060,50.4221753,4.6364362,1970.0,137,210.0,15,2,0,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,706.0,G,FUELOIL,0,631.0
49898000,11500000,HOUSE,VILLA,Flanders,West Flanders,Veurne,8670,51.1047044,2.6214743,1993.0,0,782.0,0,4,0,0,0,0,0,0,0,0,0,AS_NEW,200.0,B,MISSING,0,1271.0
75480000,3990000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3290,50.9981359,5.0153846,1974.0,211,1570.0,4,3,0,0,0,1,0,0,0,0,1,AS_NEW,296.0,C,FUELOIL,1,1088.0
31759000,6950000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1200,50.8452014,4.4401957,1982.0,190,580.0,3,4,0,0,0,1,25,1,400,0,1,GOOD,224.0,E,GAS,1,2010.0
50557000,4675000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1420,50.6864064,4.3925997,1961.0,193,877.0,4,3,0,0,0,1,15,1,400,0,1,MISSING,549.0,G,FUELOIL,0,2459.0
23292000,5950000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8340,51.2518745,3.3772405,1993.0,239,910.0,4,4,0,0,0,1,0,0,0,0,1,GOOD,185.0,B,FUELOIL,0,1140.0
53038000,7500000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1050,50.8345081,4.3696399,1945.0,300,1.0,2,7,0,0,0,1,0,1,70,0,1,GOOD,228.0,E,GAS,1,1955.0
68860000,3980000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9190,51.2106708,4.0234515,1986.0,190,910.0,4,3,0,0,1,0,0,0,0,0,0,GOOD,311.0,D,GAS,1,909.0
47270000,3480000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2590,51.1158221,4.6668063,1968.0,182,490.0,0,4,0,0,0,1,0,0,0,0,0,MISSING,238.0,C,GAS,1,746.0
19775000,5490000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9681,50.7835015,3.6190559,1990.0,335,5045.0,4,4,0,0,0,0,0,0,0,0,1,GOOD,629.0,F,ELECTRIC,0,1360.0
12764000,4950000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2018,51.2054499,4.3962524,1899.0,170,54.0,2,4,0,0,0,1,8,0,0,0,0,JUST_RENOVATED,213.0,C,GAS,1,732.0
68323000,3690000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9310,50.9513246,4.097046,1930.0,150,440.0,3,3,0,0,0,1,0,0,0,0,1,GOOD,575.0,F,PELLET,1,443.0
34325000,2100000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3740,50.8831262,5.5226242,1962.0,113,515.0,4,3,0,0,0,1,30,1,397,0,0,GOOD,636.0,F,FUELOIL,1,607.0
70338000,8750000,HOUSE,MANSION,Wallonia,Namur,Dinant,5570,50.1012787,4.9016579,1918.0,463,4453.0,4,7,0,0,0,1,0,1,4000,0,0,AS_NEW,70.0,A,FUELOIL,0,1306.0
17250000,3440000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9402,50.82664,4.0282285,1970.0,199,426.0,2,4,0,0,0,1,20,1,1,0,0,TO_BE_DONE_UP,242.0,C,GAS,1,909.0
13850000,4490000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2550,51.1230183,4.4678307,1975.0,150,213.0,2,3,0,0,1,0,0,1,105,0,0,MISSING,149.0,B,GAS,1,736.0
53322000,3750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1830,50.9187231,4.4451709,1950.0,120,157.0,2,3,0,0,0,1,20,1,109,0,0,JUST_RENOVATED,220.0,C,GAS,1,250.0
5296000,3790000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9810,50.94294,3.6338651,1966.0,142,1266.0,4,2,0,0,0,1,0,0,0,0,0,MISSING,396.0,D,FUELOIL,1,921.0
25266000,1390000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7762278,3.8744885,1899.0,218,250.0,2,3,0,0,0,0,0,1,75,0,0,TO_RENOVATE,448.0,E,GAS,0,302.0
77768000,4150000,HOUSE,VILLA,Flanders,West Flanders,Veurne,8670,51.1086526,2.6596128,1979.0,0,600.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,268.0,C,GAS,1,1316.0
47096000,4190000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Leuven,3400,50.7507951,5.0810065,1930.0,360,154.0,2,3,0,0,0,1,51,0,0,0,1,AS_NEW,154.0,B,GAS,1,1063.0
12755000,4290000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.745819,4.2422017,2012.0,209,131.0,2,4,0,0,1,1,13,1,60,0,0,GOOD,97.0,A,GAS,1,1236.0
42534000,2650000,HOUSE,HOUSE,Wallonia,Liège,Liège,4430,50.6540899,5.5281541,1955.0,156,236.0,2,3,0,0,0,1,50,1,90,0,0,GOOD,294.0,D,FUELOIL,1,1095.0
62520000,1990000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.2149375,5.1124639,1963.0,114,190.0,2,3,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,376.0,D,GAS,1,413.0
57308000,4650000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3040,50.7815184,4.584368,1980.0,218,400.0,4,6,0,0,1,1,30,1,200,0,0,JUST_RENOVATED,218.0,C,FUELOIL,1,1093.0
39040000,4250000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2040,51.3486055,4.3203559,1970.0,180,612.0,4,3,0,0,0,1,20,0,0,0,0,AS_NEW,310.0,D,GAS,1,1249.0
58662000,5500000,HOUSE,MANOR_HOUSE,Flanders,East Flanders,Oudenaarde,9630,50.9048298,3.7175712,1882.0,393,2393.0,4,5,0,0,0,0,0,0,0,0,0,MISSING,601.0,F,WOOD,1,534.0
43646000,3190000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9240,51.0660922,4.0296046,1979.0,235,148.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,310.0,D,GAS,1,1313.0
73233000,4490000,HOUSE,VILLA,Flanders,East Flanders,Aalst,9620,50.8902989,3.8297748,1977.0,160,1589.0,0,3,0,0,0,1,40,0,0,0,0,MISSING,471.0,E,ELECTRIC,1,1308.0
31735000,6850000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2328,51.4683004,4.7975914,2001.0,316,1093.0,4,4,0,0,0,0,0,0,0,0,0,MISSING,232.0,C,GAS,1,1311.0
41038000,3770000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3920,51.1641313,5.2927618,1998.0,148,1000.0,4,2,0,0,1,0,0,0,0,0,0,GOOD,295.0,C,FUELOIL,1,973.0
38224000,1990000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3700,50.7650651,5.4394556,1899.0,120,220.0,2,2,0,0,0,1,0,0,0,0,1,MISSING,223.0,C,GAS,1,395.0
13743000,5490000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.949681,5.3425469,1995.0,187,1238.0,0,3,0,0,0,1,22,0,0,0,0,MISSING,283.0,C,GAS,1,1395.0
29415000,2400000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3320,50.7771742,4.8936233,1918.0,151,550.0,2,3,0,0,0,0,0,1,550,0,0,MISSING,266.0,C,GAS,1,517.0
46739000,990000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2382,51.4481447,5.0904619,1977.0,95,304.0,4,3,0,0,1,0,0,1,0,0,0,TO_BE_DONE_UP,1597.0,F,GAS,1,178.0
46199000,2695000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8582,50.7586842,3.427886,1969.0,140,188.0,3,3,0,0,1,1,0,0,0,0,0,GOOD,257.0,C,GAS,1,441.0
27043000,3990000,HOUSE,HOUSE,Wallonia,Namur,Namur,5002,50.475358,4.8602812,1986.0,181,1460.0,4,4,0,0,0,1,65,1,4,0,0,TO_BE_DONE_UP,333.0,D,FUELOIL,1,974.0
39344000,3870000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3581,51.089703,5.220343,2014.0,190,434.0,0,4,0,0,0,0,0,0,0,0,0,GOOD,116.0,B,GAS,1,729.0
12476000,3650000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1120,50.8927561,4.388709,1952.0,150,172.0,2,3,0,0,0,0,0,1,120,0,1,MISSING,332.0,F,GAS,1,1772.0
71481000,3950000,HOUSE,HOUSE,Wallonia,Luxembourg,Bastogne,6600,50.0043657,5.7237417,1964.0,0,316.0,0,5,0,0,0,0,0,0,0,0,0,GOOD,314.0,D,FUELOIL,1,1479.0
73267000,6950000,HOUSE,COUNTRY_COTTAGE,Flanders,East Flanders,Aalst,9404,50.8463569,3.929942,1919.0,315,1923.0,3,5,0,0,0,1,0,0,0,0,1,TO_RENOVATE,248.0,C,MISSING,1,319.0
64439000,2100000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.1338784,3.8684541,1918.0,138,379.0,0,4,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,832.0,F,FUELOIL,1,141.0
23425000,2300000,HOUSE,HOUSE,Wallonia,Liège,Liège,4624,50.6050737,5.6649498,1970.0,148,686.0,4,3,0,0,0,1,10,1,550,0,1,TO_BE_DONE_UP,510.0,F,FUELOIL,0,1001.0
32276000,2490000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2070,51.2223677,4.3318593,1968.0,195,200.0,3,3,0,0,0,0,0,1,80,0,1,MISSING,611.0,F,FUELOIL,0,884.0
7096000,2950000,HOUSE,VILLA,Wallonia,Hainaut,Charleroi,6180,50.4358901,4.3518014,1977.0,162,936.0,4,3,0,0,1,1,0,1,761,0,1,JUST_RENOVATED,317.0,D,GAS,1,1041.0
13950000,2670000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2600,51.1958594,4.4382726,1930.0,0,180.0,2,3,0,0,1,0,0,1,0,0,0,TO_RENOVATE,302.0,D,ELECTRIC,1,532.0
10602000,3290000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0196884,4.4706838,1940.0,233,230.0,2,4,0,0,1,1,0,1,0,0,0,TO_RENOVATE,766.0,F,GAS,1,1192.0
12654000,2500000,HOUSE,VILLA,Wallonia,Hainaut,Mons,7390,50.422971,3.8541843,2015.0,450,870.0,4,5,0,0,0,1,100,1,500,0,0,AS_NEW,126.0,B,MISSING,1,6.0
14350000,8600000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3390626,3.3011167,1963.0,166,125.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,183.0,B,MISSING,0,1215.0
56880000,3150000,HOUSE,HOUSE,Wallonia,Liège,Liège,4400,50.597587,5.4177097,1973.0,130,794.0,4,3,0,0,0,1,0,1,664,0,1,GOOD,721.0,G,FUELOIL,1,1137.0
18597000,4890000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1080,50.865241,4.3393676,1915.0,253,105.0,0,3,0,0,0,0,0,0,0,0,1,MISSING,229.0,E,MISSING,1,1948.0
55157000,3490000,HOUSE,HOUSE,Wallonia,Liège,Liège,4102,50.5978196,5.5395132,1935.0,352,500.0,4,4,0,0,0,1,40,1,120,0,0,GOOD,366.0,E,FUELOIL,1,1484.0
72241000,4750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,50.943309,4.1666418,1985.0,247,615.0,4,3,0,0,0,1,22,1,340,0,0,GOOD,573.0,F,ELECTRIC,0,1836.0
59603000,2390000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9170,51.1897971,4.1049094,1933.0,120,164.0,2,2,0,0,1,1,13,1,109,0,0,JUST_RENOVATED,439.0,E,GAS,1,275.0
45921000,3000000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3270,50.9766421,4.9789741,1950.0,222,561.0,0,3,0,0,0,0,0,0,0,0,1,MISSING,452.0,E,FUELOIL,1,743.0
38577000,8980000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Gent,9820,51.0023942,3.7518744,1965.0,456,1145.0,3,5,0,0,0,1,50,1,860,0,1,AS_NEW,186.0,B,GAS,1,2264.0
1866000,3450000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2340,51.3216496,4.8525906,1938.0,185,365.0,2,3,0,0,0,1,0,0,0,0,0,AS_NEW,188.0,B,GAS,1,409.0
68593000,1950000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1740,50.8752362,4.1643623,1899.0,115,747.0,3,2,0,0,0,0,0,0,0,0,0,MISSING,1279.0,F,GAS,1,542.0
20142000,3950000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8432,51.1765883,2.8827903,1989.0,161,671.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,212.0,C,GAS,1,743.0
44749000,1490000,HOUSE,HOUSE,Wallonia,Liège,Liège,4122,50.5455894,5.5232572,1952.0,120,322.0,2,2,0,0,0,0,0,1,200,0,0,TO_RENOVATE,698.0,G,ELECTRIC,1,696.0
46866000,3480000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1789786,4.3664744,1920.0,168,132.0,2,4,0,0,0,1,0,1,80,0,0,GOOD,174.0,B,GAS,1,697.0
37105000,3950000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3980,51.07777,5.0900187,1963.0,240,1435.0,4,3,0,0,0,0,0,1,575,0,0,MISSING,612.0,F,MISSING,1,1090.0
57339000,2300000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9032,51.0790426,3.7140562,1931.0,85,121.0,2,2,0,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,382.0,D,GAS,1,421.0
15784000,4700000,HOUSE,MIXED_USE_BUILDING,Flanders,Limburg,Hasselt,3800,50.8200614,5.1831896,1918.0,185,1255.0,0,2,0,0,0,1,11,1,526,0,0,TO_BE_DONE_UP,451.0,E,GAS,1,733.0
17515000,3690000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2180,51.2732113,4.413147,1963.0,190,195.0,2,4,0,0,0,1,14,1,93,0,0,AS_NEW,186.0,B,GAS,1,1093.0
76882000,6900000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1410,50.7224183,4.3848544,2021.0,209,491.0,4,4,0,0,0,1,1,1,1,0,1,AS_NEW,95.0,B,GAS,0,2847.0
24913000,4550000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1331,50.7273656,4.5548465,1985.0,217,1495.0,4,5,0,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,243.0,C,FUELOIL,0,1600.0
5237000,3680000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3300,50.8276988,4.9822708,1964.0,235,566.0,2,4,0,0,0,1,58,1,400,0,0,AS_NEW,290.0,C,GAS,1,880.0
8524000,3790000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3803,50.8187895,5.1404849,2004.0,184,290.0,3,3,0,0,1,0,0,0,0,0,1,GOOD,118.0,B,GAS,1,655.0
30975000,4600000,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Ieper,8900,50.859206,2.883291,1946.0,717,330.0,4,10,0,0,0,1,130,0,0,0,1,GOOD,346.0,D,GAS,0,2565.0
33584000,6250000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8340,51.2079198,3.3118359,1982.0,321,968.0,4,4,0,0,0,1,0,0,0,0,0,MISSING,192.0,B,GAS,1,1430.0
46117000,4450000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8377262,4.2519487,1964.0,165,254.0,3,3,0,0,1,0,0,1,85,0,0,GOOD,329.0,D,GAS,1,1083.0
